     xj
xi         1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
 97.56230%  97.58921%  97.61610%  97.64297%  97.66981%  97.69663%  97.72343%  97.75021%  97.77696%  97.80370%  97.83041%  97.85710%  97.88377%  97.91041%  97.93704%  97.96364%  97.99022%  98.01678%  98.04332%  98.06983%  98.09633%  98.12280%  98.14925%  98.17568%  98.20209%  98.22848%  98.25485%  98.28119%  98.30752%  98.33382%  98.36010%  98.38636%  98.41260%  98.43882%  98.46502%  98.49119%  98.51735%  98.54349%  98.56960%  98.59569%  98.62177%  98.64782%  98.67385%  98.69986%  98.72585%  98.75182%  98.77777%  98.80370%  98.82961%  98.85550%  98.88137%  98.90722%  98.93305%  98.95885%  98.98464%  99.01041%  99.03615%  99.06188%  99.08759%  99.11328%  99.13894%  99.16459%  99.19022%  99.21582%  99.24141%  99.26698%  99.29253%  99.31806%  99.34356%  99.36905%  99.39452%  99.41997%  99.44540%  99.47081%  99.49621%  99.52158%  99.54693%  99.57226%  99.59758%  99.62287%  99.64815%  99.67340%  99.69864%  99.72386%  99.74906%  99.77424%  99.79940%  99.82454%  99.84966%  99.87476%  99.89985%  99.92492%  99.94996%  99.97499% 100.00000% 
0.46487447 0.46886325 0.47273514 0.47709793 0.48104314 0.48509185 0.48802285 0.48919554 0.49046761 0.49177166 0.49313229 0.49445690 0.49582200 0.49722595 0.49728031 0.49728034 0.49728036 0.49728038 0.49728040 0.49728042 0.49728045 0.50168044 0.50585823 0.51021774 0.51470409 0.51928207 0.52396292 0.52912513 0.53433566 0.54014704 0.54602949 0.55179523 0.55774656 0.55901465 0.55901468 0.55901470 0.55901473 0.55901476 0.55933885 0.56002781 0.56075726 0.56149411 0.56228549 0.56463958 0.56862256 0.57265077 0.57672435 0.58104649 0.58652980 0.59216089 0.59779772 0.60356843 0.60397194 0.60397198 0.60397202 0.60402053 0.60596399 0.60803853 0.61015314 0.61648040 0.62591026 0.63603196 0.64469033 0.64966188 0.65527802 0.65946108 0.65946114 0.65946119 0.65946125 0.65946131 0.65946137 0.67152669 0.68674138 0.69777611 0.70413066 0.71147725 0.72848617 0.74521262 0.74914914 0.75283687 0.75283695 0.75423596 0.75938014 0.76528449 0.77197733 0.77689119 0.78584714 0.80531857 0.84522213 0.84522226 0.86005368 0.86596251 0.92042390 0.95542405 0.97168037 


  [1] 0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.10 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.20 0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28 0.29 0.30 0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.40 0.41 0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.50 0.51 0.52 0.53 0.54 0.55 0.56 0.57 0.58 0.59 0.60 0.61 0.62 0.63 0.64 0.65 0.66 0.67 0.68 0.69 0.70 0.71 0.72 0.73 0.74 0.75 0.76 0.77 0.78 0.79 0.80 0.81 0.82 0.83 0.84 0.85 0.86 0.87 0.88 0.89 0.90 0.91 0.92 0.93 0.94 0.95 0.96 0.97 0.98 0.99 1.00


  [1]    NA    NA 0.030 0.040 0.050 0.060 0.070 0.080 0.090 0.090 0.100 0.110 0.120 0.130 0.140 0.150 0.160 0.170 0.180 0.190 0.200 0.210 0.220 0.230 0.240 0.250 0.260 0.270 0.270 0.280 0.290 0.300 0.310 0.320 0.330 0.340 0.350 0.360 0.370 0.370 0.380 0.390 0.410 0.420 0.430 0.440 0.430 0.440 0.450 0.460 0.490 0.490 0.490 0.490 0.490 0.500 0.520 0.530 0.530 0.560 0.560 0.560 0.560 0.565 0.580 0.600 0.600 0.600 0.610 0.610 0.610 0.620 0.630 0.630 0.660 0.660 0.700 0.720 0.750 0.750 0.750 0.750 0.750 0.750 0.750 0.780 0.780 0.790 0.830 0.840 0.850 0.850 0.850 0.840 0.870 0.870 0.950    NA    NA    NA



***************

xout0=structure(c(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 759622, 123633, 
38945, 15212, 5918, 2642, 1126, 577, 342, 178, 146, 64, 42, 23, 
15, 16, 6, 7, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 118897, 171997, 72918, 31779, 14921, 7426, 3512, 1647, 
934, 530, 338, 200, 104, 103, 54, 35, 29, 11, 12, 11, 6, 6, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40547, 65916, 93753, 
48600, 24560, 13330, 6977, 3904, 2121, 1222, 877, 450, 247, 182, 
132, 90, 60, 52, 23, 19, 21, 7, 13, 10, 0, 6, 0, 0, 0, 6, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 17848, 28022, 44096, 59975, 34506, 19452, 10699, 
6477, 3699, 2363, 1706, 930, 552, 370, 251, 149, 110, 71, 46, 
39, 22, 27, 19, 21, 12, 10, 7, 0, 0, 7, 6, 0, 6, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
9436, 13422, 20377, 31268, 40507, 25663, 14350, 8850, 5657, 3754, 
2649, 1562, 939, 632, 384, 280, 195, 115, 102, 63, 39, 36, 27, 
22, 24, 8, 8, 10, 6, 0, 6, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5575, 7277, 10830, 
16356, 23406, 29960, 18835, 11488, 7496, 5305, 4017, 2480, 1499, 
1067, 743, 458, 290, 192, 157, 103, 89, 59, 45, 49, 27, 22, 23, 
14, 13, 10, 12, 7, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3479, 4117, 5537, 8164, 12100, 
17370, 20096, 13522, 8691, 6079, 4788, 3119, 2012, 1384, 973, 
661, 435, 302, 214, 137, 126, 97, 72, 58, 51, 34, 19, 11, 15, 
16, 8, 13, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 2386, 2579, 3338, 4566, 6703, 9665, 
12512, 14061, 9960, 6714, 5501, 3717, 2353, 1645, 1270, 832, 
561, 436, 302, 212, 168, 137, 89, 102, 79, 48, 25, 26, 26, 31, 
11, 15, 17, 8, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 1706, 1776, 2164, 2786, 3961, 5896, 7515, 
9425, 10201, 7556, 6317, 4124, 2800, 1937, 1478, 1033, 701, 533, 
389, 281, 211, 160, 120, 116, 101, 59, 52, 29, 38, 36, 12, 20, 
14, 13, 11, 9, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 1274, 1348, 1521, 2025, 2588, 3664, 4869, 6075, 
7273, 8209, 7119, 4777, 3345, 2354, 1905, 1297, 904, 682, 517, 
427, 281, 237, 159, 162, 118, 93, 50, 36, 37, 36, 33, 16, 18, 
12, 7, 6, 6, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 1133, 1205, 1393, 1649, 2088, 2920, 3741, 4712, 
5710, 7130, 9042, 6552, 4698, 3255, 2598, 1873, 1323, 1002, 763, 
542, 422, 319, 274, 230, 182, 133, 91, 80, 61, 64, 48, 39, 37, 
13, 17, 16, 8, 7, 6, 6, 9, 6, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 820, 872, 1041, 1132, 1331, 1827, 2219, 2879, 
3455, 4290, 6325, 6662, 4786, 3576, 2914, 2070, 1565, 1180, 849, 
649, 487, 398, 332, 309, 233, 153, 131, 107, 78, 57, 59, 70, 
43, 37, 20, 15, 13, 0, 10, 15, 13, 6, 6, 0, 0, 0, 0, 6, 0, 0, 
0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 646, 698, 738, 811, 1015, 1308, 1372, 
1827, 2228, 2856, 4144, 4759, 4910, 3968, 3222, 2318, 1670, 1333, 
1015, 719, 600, 465, 338, 319, 275, 188, 126, 96, 102, 84, 77, 
67, 59, 32, 31, 28, 11, 11, 6, 13, 16, 11, 9, 0, 0, 0, 6, 10, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 487, 526, 631, 714, 737, 902, 1115, 
1266, 1543, 1889, 2819, 3376, 3859, 3963, 3426, 2658, 1961, 1465, 
1108, 810, 688, 556, 457, 371, 327, 205, 161, 115, 111, 104, 
96, 95, 72, 47, 28, 39, 18, 7, 8, 21, 20, 14, 7, 0, 0, 0, 6, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 418, 428, 538, 606, 675, 819, 
887, 1035, 1196, 1480, 2092, 2533, 2910, 3492, 3990, 3083, 2385, 
1850, 1406, 1093, 879, 711, 536, 521, 413, 275, 194, 159, 146, 
170, 115, 134, 100, 58, 57, 43, 23, 12, 20, 23, 26, 15, 9, 0, 
6, 0, 6, 11, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 321, 349, 390, 494, 
559, 623, 712, 705, 789, 1008, 1397, 1677, 2007, 2336, 2962, 
2992, 2368, 1990, 1452, 1150, 1012, 794, 590, 566, 481, 351, 
241, 197, 153, 185, 145, 131, 108, 73, 56, 38, 27, 20, 12, 32, 
20, 21, 17, 9, 6, 0, 8, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 282, 
305, 315, 391, 406, 472, 488, 564, 602, 701, 1026, 1182, 1416, 
1679, 2186, 2412, 2424, 2043, 1616, 1320, 1016, 873, 686, 581, 
549, 387, 284, 213, 193, 187, 180, 167, 95, 87, 66, 37, 37, 23, 
23, 31, 28, 26, 15, 6, 6, 0, 8, 9, 0, 0, 0, 0, 0, 6, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 221, 246, 265, 315, 326, 425, 430, 413, 476, 505, 730, 848, 
1011, 1210, 1551, 1870, 2068, 2054, 1636, 1387, 1121, 894, 822, 
712, 606, 456, 305, 235, 210, 215, 209, 194, 117, 96, 81, 85, 
63, 28, 22, 43, 47, 32, 20, 6, 6, 6, 12, 18, 0, 6, 0, 0, 0, 9, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 168, 204, 200, 276, 254, 322, 341, 374, 395, 420, 
573, 667, 771, 921, 1200, 1307, 1525, 1622, 1711, 1443, 1270, 
938, 817, 777, 654, 480, 316, 279, 221, 258, 211, 196, 162, 127, 
81, 85, 54, 35, 23, 47, 51, 25, 25, 6, 8, 9, 14, 13, 6, 0, 0, 
6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 130, 166, 199, 198, 203, 287, 299, 312, 
296, 348, 459, 480, 583, 677, 889, 974, 1177, 1304, 1447, 1391, 
1245, 982, 892, 821, 724, 507, 343, 303, 277, 278, 244, 219, 
187, 140, 101, 93, 49, 37, 32, 50, 51, 40, 19, 8, 6, 12, 18, 
24, 6, 0, 0, 0, 0, 16, 6, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 151, 148, 194, 230, 
238, 235, 273, 286, 264, 363, 428, 443, 568, 637, 753, 924, 996, 
1150, 1197, 1227, 1059, 963, 889, 752, 598, 385, 339, 309, 330, 
256, 261, 211, 139, 118, 88, 57, 39, 44, 56, 49, 47, 41, 6, 6, 
12, 14, 25, 0, 6, 0, 0, 0, 21, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 109, 137, 131, 
182, 202, 199, 225, 224, 260, 333, 369, 354, 421, 533, 623, 712, 
786, 896, 943, 1120, 1066, 870, 973, 806, 598, 433, 330, 355, 
350, 272, 278, 220, 169, 125, 95, 80, 41, 44, 74, 84, 48, 43, 
9, 14, 15, 31, 35, 7, 0, 0, 0, 0, 12, 6, 0, 0, 9, 0, 0, 0, 0, 
0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 116, 
121, 110, 161, 180, 201, 190, 206, 210, 286, 285, 327, 351, 411, 
481, 534, 618, 649, 721, 877, 993, 910, 930, 746, 611, 447, 408, 
373, 425, 333, 330, 246, 189, 137, 128, 89, 65, 44, 81, 78, 61, 
55, 18, 10, 11, 31, 36, 8, 0, 0, 6, 7, 16, 7, 6, 0, 7, 0, 0, 
0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 
109, 131, 126, 156, 154, 186, 196, 204, 248, 256, 288, 298, 339, 
392, 468, 433, 598, 595, 716, 793, 837, 866, 1048, 992, 731, 
527, 466, 470, 503, 377, 375, 309, 242, 211, 179, 98, 72, 68, 
93, 86, 82, 69, 17, 24, 12, 33, 52, 12, 6, 0, 0, 6, 33, 6, 7, 
6, 11, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 90, 92, 108, 127, 137, 169, 166, 197, 209, 211, 254, 
278, 278, 294, 334, 342, 391, 398, 462, 535, 687, 733, 775, 957, 
1006, 791, 567, 514, 502, 533, 452, 494, 355, 276, 255, 190, 
132, 81, 75, 119, 167, 94, 84, 28, 22, 20, 44, 62, 8, 14, 6, 
8, 7, 29, 0, 11, 6, 7, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 72, 70, 94, 89, 110, 148, 137, 146, 137, 
162, 212, 212, 208, 226, 249, 280, 285, 334, 375, 386, 452, 520, 
529, 725, 828, 763, 564, 499, 477, 567, 459, 452, 330, 295, 225, 
205, 148, 107, 72, 134, 155, 105, 65, 26, 25, 20, 56, 75, 7, 
18, 14, 13, 10, 41, 6, 6, 6, 9, 6, 6, 0, 0, 0, 6, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 64, 70, 84, 65, 98, 94, 
94, 111, 127, 147, 134, 139, 189, 169, 190, 190, 237, 263, 272, 
313, 353, 399, 480, 563, 549, 473, 463, 378, 415, 389, 404, 314, 
244, 208, 169, 132, 93, 69, 132, 132, 80, 75, 14, 12, 30, 48, 
68, 8, 13, 8, 9, 6, 35, 7, 6, 0, 14, 7, 6, 0, 0, 0, 7, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 38, 73, 66, 75, 89, 
99, 97, 83, 96, 127, 138, 159, 166, 141, 170, 185, 173, 226, 
245, 267, 279, 309, 425, 482, 464, 427, 437, 372, 456, 388, 421, 
314, 249, 222, 188, 136, 87, 83, 135, 138, 96, 78, 27, 28, 28, 
54, 74, 15, 11, 14, 11, 7, 53, 7, 6, 6, 19, 6, 0, 0, 0, 0, 9, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 57, 48, 68, 
57, 84, 83, 92, 86, 90, 142, 141, 125, 145, 168, 153, 170, 184, 
217, 208, 244, 243, 274, 354, 398, 453, 374, 398, 405, 475, 421, 
465, 381, 301, 226, 239, 147, 91, 84, 146, 158, 118, 79, 18, 
17, 25, 57, 61, 13, 9, 14, 8, 7, 55, 6, 7, 7, 10, 6, 0, 0, 0, 
0, 9, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 60, 68, 
78, 78, 116, 100, 104, 110, 123, 138, 152, 131, 150, 175, 173, 
207, 202, 217, 215, 236, 287, 314, 377, 475, 458, 403, 430, 451, 
617, 563, 611, 492, 388, 332, 323, 205, 128, 130, 196, 233, 180, 
106, 48, 34, 24, 67, 124, 16, 17, 15, 17, 8, 84, 14, 17, 6, 11, 
14, 0, 0, 0, 6, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 52, 48, 48, 75, 72, 73, 76, 79, 85, 98, 106, 116, 119, 135, 
137, 166, 155, 178, 166, 180, 196, 217, 225, 281, 339, 372, 320, 
322, 385, 513, 512, 523, 526, 380, 352, 317, 222, 144, 121, 212, 
220, 187, 130, 37, 46, 30, 83, 118, 28, 23, 14, 17, 17, 82, 8, 
9, 10, 22, 10, 6, 0, 6, 7, 17, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 48, 53, 59, 72, 60, 92, 102, 94, 81, 120, 137, 
133, 154, 134, 166, 157, 145, 199, 150, 176, 207, 208, 245, 310, 
320, 340, 308, 316, 384, 503, 593, 686, 589, 462, 424, 430, 274, 
202, 165, 296, 330, 241, 194, 60, 57, 49, 104, 187, 23, 35, 22, 
24, 19, 102, 21, 17, 17, 32, 17, 7, 6, 0, 0, 15, 0, 0, 0, 6, 
0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 46, 47, 42, 57, 61, 77, 
79, 80, 85, 126, 120, 132, 123, 122, 124, 135, 161, 135, 151, 
158, 180, 195, 209, 293, 262, 228, 260, 321, 412, 453, 602, 559, 
438, 414, 407, 289, 205, 171, 301, 344, 251, 223, 77, 52, 56, 
123, 170, 44, 40, 15, 21, 35, 141, 16, 18, 17, 50, 24, 7, 8, 
9, 11, 16, 0, 6, 0, 6, 6, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 
37, 43, 47, 51, 54, 66, 64, 70, 67, 77, 85, 95, 104, 100, 110, 
128, 120, 98, 125, 133, 131, 149, 167, 199, 192, 161, 185, 222, 
281, 303, 445, 455, 416, 401, 382, 241, 178, 173, 328, 326, 243, 
195, 46, 71, 52, 147, 183, 29, 42, 28, 23, 18, 108, 29, 16, 7, 
39, 24, 8, 11, 0, 10, 27, 0, 6, 0, 6, 0, 0, 0, 0, 6, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 35, 30, 44, 38, 50, 40, 63, 63, 58, 65, 93, 87, 77, 
100, 108, 97, 91, 113, 97, 116, 98, 124, 128, 155, 175, 160, 
147, 176, 178, 232, 253, 393, 370, 351, 341, 340, 265, 190, 182, 
289, 366, 241, 240, 64, 74, 67, 153, 204, 42, 28, 26, 25, 27, 
157, 30, 26, 22, 55, 19, 10, 7, 9, 7, 28, 6, 0, 0, 0, 0, 0, 0, 
0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 22, 38, 41, 30, 43, 46, 47, 53, 53, 66, 
88, 81, 84, 80, 92, 103, 110, 80, 95, 80, 103, 105, 102, 127, 
154, 157, 133, 125, 141, 210, 245, 282, 368, 313, 338, 367, 264, 
202, 159, 332, 348, 290, 248, 67, 71, 72, 171, 227, 50, 35, 29, 
33, 27, 156, 37, 20, 23, 70, 27, 8, 10, 8, 16, 44, 0, 0, 0, 9, 
