     xj
xi         1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
21, 14, 17, 36, 15, 6, 7, 8, 7, 34, 6, 0, 0, 7, 0, 0, 0, 0, 19, 
6, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 218, 234, 221, 256, 309, 303, 337, 352, 323, 
333, 401, 425, 407, 418, 412, 490, 491, 459, 462, 469, 489, 458, 
450, 486, 429, 383, 272, 244, 266, 293, 216, 274, 246, 194, 172, 
130, 98, 77, 61, 119, 133, 118, 98, 35, 25, 18, 63, 78, 21, 18, 
18, 11, 10, 78, 15, 18, 11, 29, 20, 6, 6, 6, 9, 33, 0, 6, 0, 
8, 6, 0, 0, 0, 11, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 152, 216, 227, 186, 
227, 254, 257, 254, 240, 303, 310, 285, 323, 343, 382, 341, 347, 
341, 315, 349, 354, 342, 370, 352, 284, 234, 197, 203, 230, 204, 
244, 186, 140, 143, 124, 96, 64, 56, 100, 116, 79, 86, 29, 23, 
20, 53, 83, 18, 16, 12, 15, 7, 62, 18, 12, 11, 32, 14, 8, 0, 
6, 7, 35, 6, 0, 0, 8, 7, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 
133, 136, 177, 184, 213, 222, 218, 203, 209, 278, 292, 291, 312, 
317, 315, 277, 345, 328, 312, 303, 295, 289, 345, 354, 286, 251, 
198, 185, 246, 196, 236, 195, 150, 123, 114, 93, 61, 53, 117, 
125, 87, 87, 19, 33, 26, 59, 95, 18, 17, 11, 15, 14, 83, 22, 
13, 10, 28, 14, 6, 0, 0, 8, 32, 0, 0, 0, 6, 0, 0, 0, 0, 10, 6, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 159, 147, 175, 176, 186, 216, 212, 234, 199, 215, 
278, 273, 233, 267, 317, 320, 318, 308, 286, 327, 318, 328, 325, 
341, 344, 303, 203, 218, 210, 251, 215, 209, 216, 164, 144, 139, 
112, 74, 66, 109, 144, 107, 103, 23, 19, 23, 68, 99, 18, 21, 
20, 11, 18, 93, 17, 16, 11, 40, 17, 6, 0, 10, 7, 28, 0, 0, 6, 
6, 7, 6, 6, 0, 15, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 186, 173, 196, 200, 
249, 253, 227, 226, 260, 310, 285, 295, 313, 374, 338, 376, 361, 
371, 359, 377, 320, 361, 368, 404, 380, 272, 287, 270, 307, 283, 
315, 249, 205, 190, 180, 155, 87, 80, 150, 171, 136, 118, 39, 
39, 32, 77, 136, 22, 25, 13, 19, 13, 91, 19, 15, 15, 56, 23, 
6, 6, 6, 13, 45, 6, 0, 6, 13, 9, 6, 6, 0, 14, 6, 6, 6, 0, 0, 
0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 157, 169, 161, 170, 194, 205, 190, 178, 211, 208, 254, 271, 
266, 275, 318, 298, 302, 342, 302, 304, 295, 329, 263, 352, 372, 
326, 287, 245, 227, 296, 282, 320, 270, 232, 195, 178, 121, 96, 
87, 139, 170, 135, 111, 37, 41, 38, 71, 134, 21, 18, 18, 26, 
18, 100, 28, 20, 17, 50, 29, 6, 6, 7, 9, 51, 0, 0, 6, 8, 0, 0, 
8, 0, 21, 8, 9, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 172, 173, 185, 201, 209, 236, 
228, 224, 225, 338, 324, 304, 282, 306, 322, 357, 349, 308, 308, 
362, 373, 349, 429, 386, 355, 259, 280, 288, 351, 322, 339, 319, 
250, 240, 215, 148, 109, 119, 166, 215, 176, 140, 42, 45, 44, 
112, 190, 28, 46, 27, 20, 23, 133, 30, 33, 20, 67, 28, 8, 11, 
10, 11, 62, 6, 0, 7, 11, 9, 0, 6, 6, 15, 12, 9, 6, 6, 0, 0, 0, 
0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 
149, 151, 171, 197, 183, 181, 204, 224, 215, 263, 264, 294, 245, 
276, 271, 297, 298, 283, 277, 323, 285, 284, 334, 353, 318, 256, 
231, 259, 328, 277, 339, 316, 246, 226, 224, 143, 113, 97, 184, 
245, 136, 162, 47, 44, 42, 99, 152, 27, 21, 25, 31, 29, 132, 
28, 29, 15, 72, 23, 11, 13, 11, 24, 62, 6, 9, 6, 11, 6, 7, 6, 
7, 28, 8, 9, 7, 6, 0, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 108, 113, 132, 134, 160, 174, 
160, 161, 184, 235, 256, 219, 231, 252, 225, 233, 238, 247, 235, 
238, 227, 259, 290, 292, 257, 209, 212, 210, 277, 250, 295, 272, 
233, 201, 235, 147, 98, 105, 161, 203, 160, 124, 55, 42, 33, 
79, 154, 32, 39, 18, 21, 19, 135, 24, 25, 19, 62, 38, 14, 8, 
7, 12, 60, 6, 0, 6, 18, 6, 0, 6, 0, 25, 11, 8, 6, 0, 0, 0, 0, 
0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 
104, 135, 97, 137, 154, 144, 157, 144, 137, 206, 196, 212, 207, 
215, 219, 221, 226, 209, 202, 223, 209, 192, 260, 284, 197, 175, 
190, 200, 254, 212, 273, 242, 239, 218, 196, 138, 106, 80, 175, 
203, 171, 133, 45, 39, 35, 99, 178, 44, 29, 24, 20, 23, 166, 
27, 22, 12, 61, 24, 18, 10, 10, 21, 58, 6, 9, 0, 11, 7, 0, 0, 
6, 24, 11, 6, 10, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 76, 108, 104, 115, 112, 155, 121, 
131, 151, 212, 178, 193, 206, 189, 176, 211, 183, 201, 216, 219, 
173, 216, 234, 230, 190, 156, 172, 170, 230, 216, 264, 269, 191, 
182, 199, 143, 96, 71, 187, 201, 164, 136, 54, 47, 39, 116, 199, 
43, 42, 22, 24, 29, 157, 35, 26, 19, 63, 35, 7, 14, 14, 11, 80, 
8, 10, 0, 16, 11, 6, 0, 10, 27, 15, 7, 6, 0, 0, 0, 0, 0, 0, 9, 
6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 80, 82, 
70, 90, 105, 95, 124, 126, 111, 141, 140, 159, 110, 144, 150, 
157, 149, 161, 157, 150, 138, 132, 166, 189, 190, 127, 109, 126, 
180, 173, 218, 187, 158, 151, 157, 129, 90, 70, 136, 165, 151, 
122, 34, 37, 36, 110, 147, 25, 33, 25, 17, 17, 144, 25, 25, 18, 
51, 23, 13, 9, 13, 14, 46, 6, 0, 6, 8, 6, 7, 6, 0, 31, 8, 7, 
6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 45, 42, 53, 72, 64, 58, 74, 71, 83, 81, 101, 78, 
109, 108, 98, 110, 90, 110, 95, 95, 111, 91, 102, 99, 122, 127, 
95, 103, 90, 108, 100, 153, 123, 114, 104, 116, 85, 54, 47, 109, 
112, 102, 95, 24, 25, 26, 66, 110, 22, 22, 20, 14, 15, 106, 13, 
17, 17, 40, 23, 0, 8, 6, 6, 40, 6, 6, 0, 10, 6, 0, 0, 6, 15, 
6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 45, 47, 50, 54, 54, 48, 60, 55, 62, 74, 67, 
82, 79, 107, 105, 92, 98, 93, 96, 89, 101, 110, 104, 111, 111, 
85, 83, 85, 86, 108, 112, 120, 130, 101, 85, 91, 68, 57, 51, 
87, 120, 113, 98, 22, 33, 33, 73, 102, 18, 19, 19, 14, 12, 91, 
22, 18, 14, 47, 27, 11, 6, 9, 14, 49, 6, 6, 0, 7, 6, 6, 6, 6, 
17, 7, 6, 6, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 85, 92, 80, 96, 101, 109, 111, 110, 114, 
127, 176, 157, 158, 151, 194, 166, 161, 174, 165, 177, 188, 166, 
186, 204, 188, 164, 133, 155, 143, 183, 210, 202, 207, 197, 196, 
175, 138, 103, 74, 169, 219, 213, 180, 64, 55, 54, 122, 205, 
37, 44, 25, 29, 30, 227, 46, 35, 20, 89, 37, 19, 8, 8, 23, 72, 
7, 7, 10, 13, 10, 6, 11, 6, 36, 17, 10, 8, 0, 0, 0, 6, 0, 0, 
9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 107, 
125, 125, 118, 156, 139, 146, 131, 148, 206, 200, 170, 212, 232, 
214, 238, 189, 219, 245, 208, 206, 194, 240, 239, 221, 170, 196, 
213, 246, 245, 278, 287, 254, 237, 247, 194, 172, 126, 239, 281, 
259, 229, 87, 83, 77, 173, 278, 77, 52, 46, 56, 40, 245, 54, 
42, 39, 140, 71, 22, 18, 28, 30, 119, 13, 11, 6, 29, 24, 8, 11, 
9, 47, 13, 12, 14, 6, 0, 0, 0, 0, 6, 18, 0, 6, 0, 0, 0, 0, 0, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 82, 88, 81, 115, 99, 114, 91, 
118, 129, 151, 172, 169, 167, 178, 145, 195, 173, 200, 163, 173, 
168, 157, 175, 179, 194, 151, 160, 167, 222, 219, 221, 216, 171, 
205, 207, 149, 122, 107, 197, 268, 236, 216, 80, 57, 65, 185, 
257, 52, 49, 47, 42, 45, 245, 71, 55, 38, 106, 64, 21, 18, 19, 
34, 104, 6, 0, 7, 23, 18, 6, 6, 6, 52, 18, 17, 12, 7, 0, 6, 0, 
0, 0, 16, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
88, 66, 77, 82, 93, 111, 116, 114, 117, 120, 130, 160, 125, 159, 
172, 156, 146, 181, 144, 156, 157, 141, 169, 187, 190, 150, 147, 
128, 135, 180, 193, 191, 204, 173, 218, 190, 153, 112, 108, 197, 
273, 215, 219, 59, 79, 81, 191, 259, 66, 66, 55, 41, 45, 269, 
61, 47, 42, 125, 69, 25, 20, 22, 25, 121, 18, 10, 9, 28, 20, 
9, 10, 13, 56, 26, 18, 18, 6, 6, 0, 6, 0, 0, 17, 6, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 23, 25, 29, 35, 31, 31, 
41, 34, 33, 37, 55, 60, 55, 57, 54, 44, 45, 41, 65, 51, 58, 53, 
42, 65, 55, 59, 48, 47, 53, 65, 64, 67, 63, 72, 76, 73, 55, 40, 
24, 48, 91, 78, 77, 17, 27, 28, 64, 82, 21, 21, 15, 22, 19, 93, 
22, 15, 14, 42, 28, 6, 7, 6, 14, 51, 0, 6, 0, 9, 6, 0, 0, 0, 
22, 13, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 30, 23, 40, 27, 29, 38, 41, 42, 
41, 37, 50, 56, 49, 55, 38, 59, 45, 47, 51, 23, 39, 66, 55, 44, 
51, 32, 55, 40, 53, 64, 66, 50, 68, 61, 48, 38, 40, 69, 103, 
72, 73, 22, 16, 20, 59, 103, 14, 27, 13, 11, 16, 112, 18, 25, 
20, 47, 23, 8, 12, 12, 7, 46, 0, 0, 0, 10, 6, 0, 6, 6, 18, 13, 
7, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 22, 23, 24, 32, 27, 29, 26, 33, 31, 38, 33, 48, 
54, 44, 49, 46, 41, 51, 55, 41, 47, 50, 49, 56, 64, 46, 46, 34, 
45, 59, 55, 69, 55, 72, 52, 57, 51, 38, 33, 56, 76, 66, 77, 28, 
28, 28, 63, 95, 18, 22, 9, 24, 17, 98, 14, 16, 17, 45, 31, 6, 
6, 8, 6, 38, 6, 0, 6, 6, 0, 0, 6, 0, 20, 11, 6, 0, 0, 0, 0, 0, 
0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 
55, 60, 71, 78, 89, 80, 86, 98, 81, 103, 125, 127, 116, 109, 
111, 123, 119, 132, 108, 131, 138, 138, 120, 128, 124, 104, 125, 
116, 163, 138, 183, 169, 147, 161, 142, 111, 78, 77, 178, 246, 
177, 206, 65, 66, 61, 163, 255, 45, 49, 42, 51, 46, 270, 46, 
50, 32, 117, 71, 19, 22, 19, 34, 142, 7, 13, 15, 35, 17, 6, 8, 
6, 58, 24, 16, 16, 6, 7, 0, 0, 0, 0, 14, 0, 10, 0, 0, 0, 0, 8, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 94, 83, 98, 120, 144, 126, 
139, 138, 126, 176, 160, 192, 195, 188, 196, 198, 210, 211, 212, 
185, 180, 211, 222, 242, 214, 183, 179, 170, 226, 233, 275, 296, 
214, 217, 244, 184, 109, 148, 260, 339, 305, 307, 94, 92, 85, 
276, 431, 98, 86, 77, 76, 72, 458, 110, 88, 64, 249, 107, 43, 
37, 49, 72, 242, 29, 28, 28, 59, 43, 19, 20, 17, 111, 44, 25, 
30, 21, 6, 6, 7, 0, 8, 29, 12, 12, 0, 0, 0, 0, 0, 7, 0, 0, 0, 
6, 0, 0, 0, 0, 0, 25, 19, 22, 21, 27, 19, 24, 24, 27, 25, 37, 
33, 50, 39, 45, 35, 55, 25, 39, 35, 39, 34, 31, 49, 55, 41, 35, 
30, 48, 48, 42, 58, 54, 51, 36, 53, 34, 38, 26, 58, 82, 72, 62, 
16, 15, 18, 56, 99, 19, 22, 22, 17, 14, 95, 26, 20, 26, 46, 31, 
6, 7, 7, 24, 57, 9, 6, 0, 16, 6, 7, 6, 8, 29, 8, 11, 8, 6, 0, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 11, 21, 17, 21, 25, 28, 33, 30, 22, 24, 43, 37, 44, 32, 49, 
43, 41, 41, 50, 45, 40, 41, 37, 42, 49, 59, 46, 28, 38, 55, 51, 
66, 62, 53, 53, 51, 38, 36, 23, 55, 62, 65, 58, 19, 20, 23, 54, 
100, 24, 23, 10, 19, 20, 110, 19, 17, 15, 50, 38, 9, 6, 12, 11, 
66, 6, 6, 8, 12, 10, 6, 0, 0, 22, 8, 14, 6, 0, 0, 0, 0, 0, 0, 
10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 15, 
17, 26, 18, 18, 16, 21, 14, 27, 25, 35, 33, 35, 39, 37, 29, 43, 
21, 40, 35, 46, 37, 26, 45, 30, 30, 28, 32, 34, 41, 53, 45, 36, 
34, 55, 34, 27, 23, 51, 49, 60, 47, 13, 16, 13, 46, 96, 10, 19, 
17, 18, 20, 87, 21, 25, 9, 58, 23, 6, 11, 6, 14, 54, 6, 6, 6, 
14, 0, 0, 6, 6, 29, 9, 8, 10, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 13, 25, 15, 18, 
24, 28, 14, 24, 23, 26, 30, 27, 30, 35, 34, 35, 35, 31, 32, 27, 
32, 33, 47, 39, 29, 36, 29, 43, 44, 42, 41, 39, 39, 43, 28, 16, 
27, 32, 58, 45, 40, 14, 16, 17, 44, 89, 13, 16, 24, 12, 11, 82, 
18, 16, 13, 51, 24, 7, 11, 8, 8, 41, 0, 6, 6, 13, 6, 6, 6, 6, 
39, 6, 7, 6, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 19, 21, 10, 14, 29, 20, 18, 21, 17, 15, 
28, 27, 35, 28, 26, 30, 28, 39, 24, 38, 32, 34, 19, 41, 37, 39, 
29, 17, 24, 36, 40, 35, 39, 45, 35, 40, 28, 28, 30, 44, 51, 48, 
47, 15, 19, 24, 48, 83, 20, 13, 17, 13, 14, 87, 19, 21, 12, 42, 
22, 6, 9, 13, 14, 57, 7, 6, 6, 7, 6, 0, 0, 6, 18, 8, 8, 7, 6, 
0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 101, 116, 104, 123, 133, 142, 144, 137, 117, 131, 172, 
165, 144, 180, 214, 207, 213, 203, 191, 191, 210, 207, 202, 228, 
293, 225, 189, 183, 179, 230, 242, 293, 282, 281, 244, 240, 217, 
157, 149, 254, 367, 331, 348, 102, 114, 94, 283, 507, 115, 109, 
93, 78, 91, 616, 118, 96, 96, 323, 210, 51, 45, 56, 87, 337, 
34, 40, 31, 71, 56, 48, 39, 34, 200, 84, 71, 57, 27, 13, 6, 6, 
8, 6, 39, 17, 27, 0, 0, 0, 0, 6, 6, 0, 6, 6, 6, 0, 0, 0, 0, 0, 
18, 23, 19, 22, 29, 34, 37, 30, 24, 38, 41, 46, 38, 32, 52, 47, 
48, 53, 50, 42, 38, 44, 53, 48, 51, 39, 33, 40, 33, 52, 56, 65, 
60, 44, 62, 62, 37, 33, 23, 52, 81, 60, 84, 20, 27, 27, 51, 108, 
30, 19, 29, 30, 19, 164, 30, 34, 24, 72, 44, 14, 16, 12, 25, 
80, 6, 10, 6, 21, 18, 6, 9, 6, 56, 17, 14, 18, 8, 0, 0, 6, 0, 
0, 15, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 
21, 14, 24, 23, 33, 19, 27, 21, 31, 32, 26, 23, 37, 53, 42, 45, 
35, 39, 35, 33, 33, 52, 38, 48, 48, 27, 35, 25, 37, 45, 49, 49, 
55, 51, 50, 39, 34, 25, 65, 71, 61, 67, 13, 18, 26, 64, 87, 25, 
10, 16, 19, 13, 109, 28, 34, 20, 63, 28, 11, 13, 16, 25, 73, 
10, 6, 7, 19, 10, 6, 6, 6, 45, 15, 20, 16, 6, 0, 0, 0, 0, 0, 
12, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 24, 
10, 14, 20, 14, 22, 22, 24, 26, 36, 18, 27, 19, 41, 34, 33, 34, 
26, 33, 27, 36, 24, 29, 33, 38, 22, 24, 21, 38, 43, 39, 53, 32, 
34, 29, 23, 26, 17, 31, 60, 45, 52, 14, 16, 7, 50, 79, 10, 15, 
10, 19, 18, 83, 20, 28, 18, 60, 30, 12, 16, 16, 25, 70, 10, 11, 
6, 9, 6, 6, 0, 7, 44, 15, 14, 13, 6, 0, 0, 0, 0, 0, 8, 6, 7, 
0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 73, 62, 63, 
52, 71, 52, 67, 60, 67, 96, 90, 77, 86, 105, 112, 95, 110, 95, 
102, 98, 91, 113, 101, 96, 112, 98, 90, 108, 92, 125, 148, 142, 
121, 148, 135, 87, 70, 69, 152, 163, 171, 172, 60, 49, 45, 160, 
251, 69, 64, 50, 51, 58, 330, 74, 53, 48, 193, 133, 42, 38, 41, 
71, 223, 22, 30, 23, 50, 36, 23, 19, 21, 152, 59, 71, 44, 32, 
9, 6, 6, 11, 6, 36, 15, 28, 0, 6, 0, 0, 9, 11, 0, 6, 6, 8, 0, 
0, 0, 0, 0, 23, 37, 38, 29, 29, 34, 39, 35, 44, 31, 46, 40, 46, 
48, 62, 60, 55, 49, 51, 58, 48, 63, 57, 50, 69, 64, 57, 55, 50, 
80, 63, 78, 79, 68, 66, 70, 51, 55, 51, 84, 100, 76, 83, 44, 
33, 23, 107, 150, 30, 38, 35, 31, 35, 212, 43, 38, 21, 114, 63, 
33, 25, 18, 31, 172, 14, 14, 12, 32, 33, 6, 10, 19, 112, 35, 
35, 28, 19, 0, 0, 6, 0, 0, 29, 7, 17, 6, 0, 0, 0, 6, 6, 6, 0, 
0, 6, 0, 0, 0, 0, 0, 15, 6, 9, 15, 12, 12, 14, 12, 12, 13, 13, 
14, 16, 13, 14, 10, 22, 16, 10, 13, 18, 20, 26, 17, 19, 17, 8, 
13, 20, 18, 13, 28, 24, 20, 15, 19, 21, 10, 9, 33, 17, 23, 22, 
6, 11, 11, 33, 42, 13, 11, 10, 10, 6, 66, 13, 12, 9, 31, 18, 
6, 9, 10, 12, 49, 0, 0, 0, 11, 6, 6, 0, 6, 22, 14, 16, 14, 8, 
0, 0, 0, 0, 0, 12, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 17, 13, 10, 6, 10, 9, 13, 6, 14, 11, 10, 20, 15, 
20, 20, 16, 17, 18, 19, 13, 12, 17, 24, 18, 20, 17, 15, 18, 19, 
25, 31, 28, 24, 15, 25, 25, 9, 8, 32, 37, 20, 20, 9, 7, 12, 38, 
51, 11, 16, 13, 12, 10, 57, 13, 13, 7, 21, 17, 0, 10, 8, 13, 
45, 10, 6, 6, 8, 6, 0, 0, 0, 32, 12, 11, 13, 7, 0, 0, 0, 0, 0, 
8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 
9, 14, 16, 14, 14, 15, 11, 14, 16, 17, 17, 22, 18, 17, 17, 20, 
12, 18, 20, 23, 17, 28, 25, 20, 15, 18, 26, 20, 21, 32, 21, 21, 
24, 33, 24, 16, 17, 36, 38, 38, 38, 10, 12, 11, 22, 54, 8, 6, 
9, 9, 13, 60, 18, 18, 14, 42, 29, 8, 8, 8, 11, 54, 0, 0, 6, 11, 
8, 6, 6, 0, 42, 14, 9, 18, 6, 0, 0, 0, 0, 0, 7, 6, 7, 0, 0, 0, 
0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 0, 20, 11, 20, 11, 19, 21, 22, 
17, 29, 23, 31, 29, 35, 23, 24, 22, 21, 34, 27, 31, 29, 32, 33, 
45, 37, 43, 27, 23, 34, 44, 48, 42, 54, 37, 44, 49, 27, 20, 24, 
48, 51, 56, 56, 15, 14, 18, 53, 100, 20, 9, 15, 14, 14, 125, 
20, 23, 22, 64, 39, 9, 11, 13, 21, 92, 16, 9, 6, 22, 11, 10, 
10, 8, 65, 30, 16, 20, 12, 0, 6, 6, 6, 0, 19, 6, 11, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 60, 68, 74, 71, 67, 71, 
80, 78, 74, 93, 98, 92, 96, 110, 115, 103, 106, 110, 90, 118, 
105, 94, 109, 133, 133, 98, 116, 117, 138, 133, 144, 148, 147, 
135, 114, 113, 87, 85, 175, 212, 196, 202, 54, 71, 54, 165, 296, 
81, 65, 56, 52, 48, 398, 83, 68, 64, 237, 145, 47, 33, 63, 80, 
299, 27, 38, 28, 63, 58, 30, 30, 26, 226, 98, 78, 58, 53, 13, 
11, 16, 20, 13, 103, 20, 50, 6, 0, 7, 6, 20, 21, 7, 7, 6, 17, 
0, 0, 0, 0, 0, 8, 11, 6, 6, 11, 8, 6, 12, 14, 6, 0, 8, 11, 10, 
16, 12, 14, 8, 6, 10, 10, 16, 10, 18, 14, 11, 6, 7, 10, 12, 15, 
12, 15, 16, 14, 15, 15, 6, 8, 10, 25, 22, 18, 0, 9, 7, 22, 34, 
6, 10, 8, 7, 8, 36, 8, 8, 9, 27, 10, 0, 7, 6, 11, 38, 0, 0, 6, 
12, 6, 0, 0, 0, 16, 14, 15, 14, 8, 0, 0, 0, 0, 0, 10, 0, 7, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 6, 6, 9, 13, 
9, 10, 9, 6, 15, 12, 6, 8, 8, 9, 12, 9, 13, 10, 8, 8, 9, 15, 
6, 15, 7, 6, 12, 10, 14, 10, 16, 20, 11, 14, 11, 12, 9, 15, 16, 
23, 15, 9, 6, 8, 24, 33, 14, 10, 6, 0, 10, 42, 10, 9, 6, 26, 
17, 6, 6, 7, 6, 35, 0, 7, 6, 9, 7, 0, 6, 6, 24, 13, 9, 6, 11, 
0, 0, 6, 0, 0, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 
0, 0, 0, 0, 6, 9, 6, 6, 13, 10, 12, 11, 6, 12, 8, 6, 7, 7, 6, 
18, 12, 9, 8, 15, 11, 12, 16, 12, 12, 11, 6, 8, 14, 11, 14, 27, 
15, 7, 17, 10, 17, 7, 25, 27, 21, 13, 0, 0, 6, 19, 27, 8, 6, 
7, 6, 6, 38, 9, 9, 7, 24, 17, 0, 0, 8, 11, 32, 0, 0, 9, 9, 6, 
6, 6, 0, 25, 7, 9, 9, 6, 0, 0, 0, 0, 6, 10, 0, 6, 0, 0, 0, 0, 
6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 9, 23, 11, 23, 22, 23, 
10, 25, 21, 16, 19, 25, 25, 28, 31, 29, 21, 15, 23, 23, 18, 38, 
26, 33, 37, 18, 19, 35, 27, 39, 34, 29, 35, 32, 20, 25, 24, 33, 
50, 60, 47, 19, 19, 15, 41, 59, 13, 22, 14, 13, 17, 88, 15, 25, 
18, 66, 28, 12, 12, 9, 24, 92, 0, 6, 7, 22, 17, 9, 6, 8, 69, 
28, 24, 18, 8, 0, 0, 0, 6, 0, 16, 10, 15, 0, 0, 0, 0, 0, 8, 0, 
0, 0, 7, 0, 0, 0, 0, 0, 17, 8, 7, 7, 12, 9, 11, 17, 11, 14, 13, 
13, 14, 8, 14, 15, 8, 13, 6, 15, 18, 13, 25, 23, 25, 14, 23, 
18, 20, 17, 23, 21, 21, 25, 16, 25, 19, 16, 12, 27, 34, 19, 29, 
6, 12, 7, 26, 36, 16, 10, 6, 6, 9, 50, 17, 9, 13, 39, 25, 6, 
7, 8, 13, 53, 6, 7, 10, 20, 12, 0, 0, 6, 34, 17, 23, 12, 10, 
0, 0, 0, 0, 0, 19, 0, 9, 0, 0, 0, 0, 6, 0, 0, 6, 0, 0, 0, 0, 
0, 0, 0, 6, 7, 10, 6, 0, 11, 10, 7, 8, 6, 0, 14, 6, 9, 6, 9, 
6, 9, 13, 9, 10, 7, 10, 11, 13, 13, 13, 7, 10, 6, 11, 16, 9, 
10, 10, 15, 10, 10, 8, 14, 9, 16, 8, 6, 0, 0, 10, 34, 8, 6, 8, 
